teamMemberCount,femaleTeamMembersPercent,teamLeadGender,teamDistribution,teamMemberResponseCount,meetingHoursTotal,meetingHoursAverage,meetingHoursStandardDeviation,inPersonMeetingHoursTotal,inPersonMeetingHoursAverage,inPersonMeetingHoursStandardDeviation,nonCodingDeliverablesHoursTotal,nonCodingDeliverablesHoursAverage,nonCodingDeliverablesHoursStandardDeviation,codingDeliverablesHoursTotal,codingDeliverablesHoursAverage,codingDeliverablesHoursStandardDeviation,helpHoursTotal,helpHoursAverage,helpHoursStandardDeviation,averageResponsesByWeek,standardDeviationResponsesByWeek,averageMeetingHoursTotalByWeek,standardDeviationMeetingHoursTotalByWeek,averageMeetingHoursAverageByWeek,standardDeviationMeetingHoursAverageByWeek,averageInPersonMeetingHoursTotalByWeek,standardDeviationInPersonMeetingHoursTotalByWeek,averageInPersonMeetingHoursAverageByWeek,standardDeviationInPersonMeetingHoursAverageByWeek,averageNonCodingDeliverablesHoursTotalByWeek,standardDeviationNonCodingDeliverablesHoursTotalByWeek,averageNonCodingDeliverablesHoursAverageByWeek,standardDeviationNonCodingDeliverablesHoursAverageByWeek,averageCodingDeliverablesHoursTotalByWeek,standardDeviationCodingDeliverablesHoursTotalByWeek,averageCodingDeliverablesHoursAverageByWeek,standardDeviationCodingDeliverablesHoursAverageByWeek,averageHelpHoursTotalByWeek,standardDeviationHelpHoursTotalByWeek,averageHelpHoursAverageByWeek,standardDeviationHelpHoursAverageByWeek,averageResponsesByStudent,standardDeviationResponsesByStudent,averageMeetingHoursTotalByStudent,standardDeviationMeetingHoursTotalByStudent,averageMeetingHoursAverageByStudent,standardDeviationMeetingHoursAverageByStudent,averageInPersonMeetingHoursTotalByStudent,standardDeviationInPersonMeetingHoursTotalByStudent,averageInPersonMeetingHoursAverageByStudent,standardDeviationInPersonMeetingHoursAverageByStudent,averageNonCodingDeliverablesHoursTotalByStudent,standardDeviationNonCodingDeliverablesHoursTotalByStudent,averageNonCodingDeliverablesHoursAverageByStudent,standardDeviationNonCodingDeliverablesHoursAverageByStudent,averageCodingDeliverablesHoursTotalByStudent,standardDeviationCodingDeliverablesHoursTotalByStudent,averageCodingDeliverablesHoursAverageByStudent,standardDeviationCodingDeliverablesHoursAverageByStudent,averageHelpHoursTotalByStudent,standardDeviationHelpHoursTotalByStudent,averageHelpHoursAverageByStudent,standardDeviationHelpHoursAverageByStudent,commitCount,uniqueCommitMessageCount,uniqueCommitMessagePercent,commitMessageLengthTotal,commitMessageLengthAverage,commitMessageLengthStandardDeviation,averageCommitCountByWeek,standardDeviationCommitCountByWeek,averageUniqueCommitMessageCountByWeek,standardDeviationUniqueCommitMessageCountByWeek,averageUniqueCommitMessagePercentByWeek,standardDeviationUniqueCommitMessagePercentByWeek,averageCommitMessageLengthTotalByWeek,standardDeviationCommitMessageLengthTotalByWeek,averageCommitCountByStudent,standardDeviationCommitCountByStudent,averageUniqueCommitMessageCountByStudent,issueCount,onTimeIssueCount,lateIssueCount,SE Process grade
5,0.2,0,0,26,45.928571999999996,1.766484,1.5718729999999999,42.5,1.634615,0.9087430000000001,38.5,1.480769,1.278665,40.5,1.557692,2.641905,26.0,1.0,1.038462,5.2,0.4,9.185714,2.179496,1.778571,0.46163000000000004,8.5,2.7531060000000003,1.6642860000000002,0.5942930000000001,7.7,1.4259979999999999,1.4971430000000001,0.332388,8.1,2.90095,1.591429,0.619256,5.2,1.969357,1.0214290000000001,0.417671,5.2,0.4,9.185714,2.3306299999999998,1.770476,0.461884,8.5,2.48916,1.65619,0.537875,7.7,3.218378,1.4880950000000002,0.6506270000000001,8.1,8.409373,1.579048,1.6933610000000001,5.2,3.7294739999999997,1.01,0.753896,20,14,0.7,595,29.75,18.793283,4.0,3.6331800000000003,3.0,2.607681,0.7954600000000001,0.18851099999999998,119.0,85.776454,6.6667,2.624669,4.6667,3,3,0,1
5,0.2,1,0,26,88.57142900000002,3.406593,3.175349,75.714286,2.9120880000000002,2.907855,64.64285699999999,2.486264,2.697317,62.14285699999999,2.39011,3.36467,27.0,1.038462,1.44781,5.2,0.9797959999999999,17.714285999999994,6.312281,3.526939,1.4187370000000001,15.142857000000001,5.408233,3.032041,1.271794,12.928571,4.019341000000002,2.586122,0.970318,12.428571,8.140601,2.417959,1.645202,5.4,1.778328,1.051633,0.339446,5.2,0.4,17.714285999999994,11.035009,3.468571,2.255703,15.142857000000001,9.884641,2.937143,1.9984810000000002,12.928571,8.967288,2.497143,1.798671,12.428571,5.519539,2.413333,1.133607,5.4,4.133882,1.027619,0.801905,29,1,0.0345,0,0.0,0.0,9.6667,2.357023,1.0,0.0,0.10896667,0.022675,0.0,0.0,14.5,10.5,1.0,2,2,0,1
6,0.1667,0,0,36,116.57142900000001,3.238095,1.529734,86.85714300000002,2.412698,1.439294,110.928572,3.0813490000000003,2.541743,32.0,0.8888889999999999,1.7016580000000001,23.0,0.638889,0.811758,6.0,0.0,19.428570999999998,8.860118,3.238095,1.4766860000000002,14.476191,8.341119,2.412698,1.3901860000000001,18.488095,11.314792,3.0813490000000003,1.8857990000000002,5.3333330000000005,3.9860870000000004,0.8888889999999999,0.6643479999999999,3.833333,1.490712,0.638889,0.248452,6.0,0.0,19.428570999999998,3.194117,3.238095,0.532353,14.476191,1.7779189999999998,2.412698,0.29632,18.488095,6.3874900000000014,3.0813490000000003,1.064582,5.3333330000000005,4.292587,0.8888889999999999,0.715431,3.833333,2.7310470000000002,0.638889,0.45517399999999997,119,88,0.7395,3899,32.7647,31.788351000000002,23.8,15.328404999999998,17.8,11.249889,0.72858,0.131089,779.8,548.056347,23.8,37.445427,17.6,2,1,1,0
6,0.1667,0,0,35,80.214286,2.2918369999999997,0.879935,70.428572,2.012245,1.054243,62.5,1.785714,1.526634,31.0,0.8857139999999999,1.319864,26.071429000000002,0.744898,0.9269219999999999,5.8333,1.462494,13.369048000000001,4.822075,2.37911,0.777154,11.738095,3.984807,2.098002,0.689433,10.416667,3.866703,1.9077380000000002,0.822691,5.1666669999999995,3.236081,0.873016,0.567765,4.345238,1.263308,0.783447,0.243238,5.8333,0.372678,13.369048000000001,1.6477240000000002,2.2924599999999997,0.23991500000000002,11.738095,2.868035,1.99127,0.413666,10.416667,3.1843619999999997,1.7988099999999998,0.565234,5.1666669999999995,3.195891,0.890476,0.5377649999999999,4.345238,3.319294,0.736905,0.5460189999999999,119,57,0.479,2257,18.9664,21.656964000000002,29.75,24.324627,15.0,8.154753,0.625175,0.17416900000000002,564.25,468.69893099999996,23.8,26.588719,12.0,2,2,0,1
6,0.1667,0,0,35,76.5,2.185714,1.00265,66.928572,1.912245,0.988092,64.57142900000001,1.844898,1.462874,54.0,1.542857,3.057477,23.0,0.657143,0.803563,5.8333,0.372678,12.75,3.6827300000000003,2.197222,0.639402,11.154762,3.361298,1.9369049999999999,0.646417,10.761905,3.804461,1.8492060000000001,0.635119,9.0,6.480741,1.5444440000000002,1.077835,3.833333,1.312335,0.655556,0.211184,5.8333,0.372678,12.75,4.225318,2.172619,0.664031,11.154762,4.000089,1.9067459999999998,0.644047,10.761905,5.125411,1.838095,0.8358690000000001,9.0,10.999072,1.503175,1.830758,3.833333,2.102665,0.643254,0.344198,128,101,0.7891,5189,40.5391,36.113948,21.3333,16.438437,17.3333,14.851113,0.84563333,0.14976,864.8333,836.416048,25.6,24.31131400000001,20.4,1,1,0,1
6,0.0,0,0,35,127.357143,3.638776,1.071333,81.928572,2.340816,0.9839530000000001,94.285715,2.6938779999999998,1.6524560000000001,61.35714300000001,1.753061,2.015552,50.785714,1.45102,1.434701,5.8333,0.372678,21.226191,6.800287,3.6599209999999998,1.179309,13.654762,4.576154,2.34246,0.753093,15.714285999999998,5.676063,2.746825,1.134411,10.226189999999999,4.3582,1.776587,0.787696,8.464286,3.549875,1.46627,0.627627,5.8333,0.372678,21.226191,4.213764,3.6369050000000014,0.656518,13.654762,3.135385,2.3456349999999997,0.521768,15.714285999999998,3.8214839999999994,2.705556,0.662539,10.226189999999999,6.9007070000000015,1.73373,1.130807,8.464286,4.3192639999999995,1.467857,0.754482,66,44,0.6667,1458,22.0909,25.683816,11.0,10.86278,7.6667,5.217492,0.84721667,0.18268,243.0,220.61504900000003,11.0,7.767453,7.3333,2,2,0,1
6,0.3333,0,0,36,85.814286,2.38373,0.894233,62.0,1.7222220000000001,0.47365,60.071429,1.6686509999999999,1.1169120000000001,25.928570999999998,0.720238,0.783092,18.571429000000002,0.5158729999999999,0.549972,6.0,0.57735,14.302381,5.531084,2.43288,0.930334,10.333333,3.6930870000000002,1.760317,0.632563,10.011905,4.489484,1.702891,0.752782,4.321429,1.6704459999999999,0.745125,0.316475,3.095238,1.247901,0.53305,0.223142,6.0,0.0,14.302381,2.140084,2.38373,0.35668099999999997,10.333333,1.036467,1.7222220000000001,0.172744,10.011905,3.33616,1.6686509999999999,0.556027,4.321429,2.891387,0.720238,0.48189799999999994,3.095238,2.501247,0.5158729999999999,0.41687399999999997,42,39,0.9286,1360,32.381,17.539007,8.4,7.964923,7.8,6.8818600000000005,0.9739200000000001,0.052160000000000005,272.0,259.01119700000004,14.0,8.640988,13.0,2,2,0,0
3,0.0,0,1,18,65.285714,3.6269839999999998,1.474055,57.0,3.166667,1.3966450000000001,46.357143,2.575397,1.7675490000000005,65.85714300000001,3.6587300000000003,3.0454380000000003,56.5,3.138889,3.87388,3.0,0.0,10.880952,4.672555,3.6269839999999998,1.557518,9.5,3.785939,3.166667,1.2619799999999999,7.726189999999999,3.168836,2.575397,1.0562790000000002,10.976189999999999,4.169387,3.6587300000000003,1.3897959999999998,9.416667,4.0662910000000005,3.138889,1.35543,6.0,0.0,21.761905,1.150766,3.6269839999999998,0.191794,19.0,0.8411200000000001,3.166667,0.14018699999999998,15.452380999999999,5.854335,2.575397,0.975723,21.952381,11.333133,3.6587300000000003,1.888856,18.833333,19.208517,3.138889,3.201419,92,82,0.8913,4363,47.4239,38.092631,18.4,18.13946,16.6,15.435025,0.9535799999999999,0.057752,872.6,1213.142959,18.4,10.892199,16.8,2,2,0,1
3,0.3333,0,1,18,36.857143,2.047619,0.9702360000000001,30.0,1.666667,0.704921,36.142857,2.007937,1.856961,17.642857,0.980159,1.57943,7.0714289999999975,0.392857,0.754104,3.0,0.57735,6.142857,2.525045,1.9990080000000001,0.5435760000000001,5.0,1.979057,1.6597220000000001,0.534903,6.02381,4.714767,1.910714,1.116041,2.940476,2.571566,0.9523809999999999,0.849308,1.1785709999999998,1.241125,0.344246,0.328235,6.0,0.0,12.285714,3.6871720000000003,2.047619,0.614529,10.0,1.578986,1.666667,0.263164,12.047619000000001,3.3183339999999997,2.007937,0.553056,5.880952,4.378493,0.980159,0.729749,2.357143,2.612763,0.392857,0.435461,93,43,0.4624,2511,27.0,27.988477000000003,23.25,23.413404,11.5,12.599603,0.702325,0.314919,627.75,912.981756,18.6,17.624982,9.2,3,3,0,1
6,0.3333,1,0,36,98.35714300000001,2.732143,1.50744,83.85714300000002,2.329365,1.301708,97.428572,2.7063490000000003,2.4448779999999997,81.07142900000002,2.251984,3.340357,24.428570999999998,0.678571,1.016834,6.0,0.57735,16.392857,8.100427,2.7353169999999998,1.329125,13.976191,6.456114,2.34881,1.100989,16.238095,8.527832,2.759921,1.511239,13.511904999999999,11.014092,2.243651,1.810391,4.071429,2.312345,0.678175,0.378565,6.0,0.0,16.392857,2.749691,2.732143,0.45828199999999997,13.976191,3.454679,2.329365,0.5757800000000001,16.238095,7.4980350000000024,2.7063490000000003,1.249672,13.511904999999999,5.847323,2.251984,0.9745540000000001,4.071429,4.386901,0.678571,0.73115,145,93,0.6414,5424,37.4069,36.907432,24.1667,19.28226,16.3333,13.948317000000001,0.75723333,0.261319,904.0,831.094259,24.1667,16.385122,15.6667,1,1,0,1
6,0.3333,1,0,35,75.714286,2.163265,1.134793,63.928571999999996,1.8265310000000001,1.0232,63.785714,1.8224490000000002,1.0588790000000001,18.428572,0.5265310000000001,1.8106259999999998,18.071429000000002,0.5163270000000001,0.829802,5.8333,0.687184,12.619048,5.0201410000000015,2.186054,0.8297200000000001,10.654762,3.842215,1.8403630000000002,0.622394,10.630952,5.467656,1.859977,0.9267200000000001,3.071429,1.725657,0.5125850000000001,0.257286,3.011905,0.6367659999999999,0.522336,0.12408399999999999,5.8333,0.372678,12.619048,4.08033,2.1753970000000002,0.705497,10.654762,3.701998,1.8480159999999999,0.680609,10.630952,2.586075,1.844048,0.518541,3.071429,2.2838529999999997,0.528571,0.381943,3.011905,1.940622,0.529762,0.356199,182,111,0.6099,5111,28.0824,58.408836,30.3333,42.07797,19.5,21.967779,0.80365,0.21529600000000002,851.8333,1045.003416,30.3333,39.524957,19.0,1,1,0,1
6,0.0,0,0,36,119.392857,3.316468,6.531175,100.178572,2.782738,6.6011940000000005,37.642857,1.045635,1.036003,56.60714300000001,1.5724209999999998,3.005846,20.464285999999998,0.5684520000000001,0.629919,6.0,0.57735,19.89881,15.130111,3.322222,2.515878,16.696429000000002,14.773772,2.7783729999999998,2.459605,6.27381,2.167092,1.0658729999999998,0.42851999999999996,9.434524,7.713085,1.573214,1.284029,3.410714,1.6067129999999998,0.562897,0.259868,6.0,0.0,19.89881,19.466835,3.316468,3.244472,16.696429000000002,20.229589,2.782738,3.3715980000000005,6.27381,3.385246,1.045635,0.564208,9.434524,7.763085,1.5724209999999998,1.293847,3.410714,1.305364,0.5684520000000001,0.217561,73,62,0.8493,3606,49.3973,37.069997,14.6,8.452219,12.6,6.621178,0.89718,0.087724,721.2,307.806693,14.6,13.602941,12.4,1,0,1,0
3,0.3333,0,1,16,37.071428999999995,2.316964,1.767491,28.785714000000002,1.799107,1.885129,40.285714,2.517857,2.95738,10.571429,0.660714,2.10561,12.071429,0.754464,1.056509,2.6667,0.471405,6.178571,4.669293,2.214286,1.456863,4.797619,4.679238,1.732143,1.501853,6.714286,6.049681,2.2738099999999997,1.9825270000000002,1.7619049999999998,2.159722,0.65873,0.763103,2.011905,1.745946,0.686508,0.569842,5.3333,0.471405,12.357142999999999,0.477379,2.34127,0.276528,9.595238,1.599674,1.8253970000000002,0.404479,13.428571,6.062037999999999,2.630159,1.289731,3.5238099999999997,2.622076,0.657143,0.5148149999999999,4.02381,1.496405,0.78254,0.329464,61,44,0.7213,1678,27.5082,50.390808,12.2,10.06777,9.2,7.9094880000000005,0.8463799999999999,0.167627,335.6,315.987721,15.25,7.3951,11.5,1,1,0,1
3,0.0,0,1,12,17.571429000000002,1.464286,0.595119,13.428572,1.119048,0.640095,15.571429,1.297619,1.037492,17.785715,1.482143,1.492458,4.357143,0.363095,0.43100299999999997,3.0,0.0,4.392857,1.360428,1.464286,0.4534760000000001,3.357143,0.457366,1.119048,0.152455,3.892857,0.996806,1.297619,0.332269,4.446429,1.7396740000000002,1.482143,0.5798909999999999,1.089286,0.28291,0.363095,0.094303,4.0,0.0,5.857143,1.461525,1.464286,0.365381,4.476191,0.992032,1.119048,0.248008,5.190476,2.686153,1.297619,0.671538,5.928572,3.16604,1.482143,0.79151,1.452381,1.195703,0.363095,0.298926,10,8,0.8,191,19.1,15.036289000000002,5.0,0.0,4.0,1.0,0.8,0.2,95.5,37.5,5.0,1.0,4.0,0,0,0,0
6,0.1667,0,0,30,38.071428999999995,1.269048,1.336351,25.357143,0.8452379999999999,1.339672,60.714286,2.0238099999999997,2.011357,21.285714000000002,0.7095239999999999,2.899234,22.857143,0.761905,1.436044,6.0,0.0,7.614286,1.717616,1.269048,0.286269,5.071429,1.872464,0.8452379999999999,0.312077,12.142857000000001,4.301874,2.0238099999999997,0.716979,4.257143,4.236286,0.7095239999999999,0.706048,4.571429,1.448433,0.761905,0.24140599999999998,5.0,0.0,6.345238,1.659039,1.269048,0.331808,4.22619,1.379155,0.8452379999999999,0.275831,10.119048,5.135853,2.0238099999999997,1.0271709999999998,3.547619,3.5161599999999997,0.7095239999999999,0.703232,3.8095239999999997,3.807142,0.761905,0.761428,11,6,0.5455,138,12.5455,16.587857999999994,2.75,1.299038,2.25,1.299038,0.8125,0.207289,34.5,35.217183,11.0,0.0,6.0,0,0,0,0
5,0.2,1,0,25,47.214286,1.888571,0.82365,34.714286,1.388571,0.82365,40.571428999999995,1.622857,0.9911610000000001,22.285714000000002,0.8914290000000001,3.050508,28.285714000000002,1.131429,1.203993,5.0,0.0,9.442857,3.3951949999999997,1.888571,0.6790390000000001,6.942857000000001,2.318691,1.388571,0.463738,8.114286,2.524007,1.622857,0.504801,4.457143,6.3280389999999995,0.8914290000000001,1.265608,5.657143,1.7672759999999998,1.131429,0.353455,5.0,0.0,9.442857,0.527605,1.888571,0.105521,6.942857000000001,0.483187,1.388571,0.096637,8.114286,0.6350319999999999,1.622857,0.127006,4.457143,7.5015100000000015,0.8914290000000001,1.500302,5.657143,3.6707339999999995,1.131429,0.734147,11,9,0.8182,381,34.6364,19.00848,5.5,0.5,4.5,1.5,0.8,0.2,190.5,78.5,5.5,0.5,4.5,0,0,0,1
5,0.2,0,0,25,78.85714300000002,3.154286,1.405133,73.14285699999998,2.925714,1.514728,52.357143,2.094286,1.16619,40.857143,1.6342860000000001,2.0529,20.428570999999998,0.8171430000000001,0.632456,5.0,0.0,15.771429000000001,6.834845,3.154286,1.366969,14.628570999999999,6.8765199999999975,2.925714,1.375304,10.471428999999999,4.367225,2.094286,0.873445,8.171429,5.8354300000000014,1.6342860000000001,1.167086,4.085714,2.180807,0.8171430000000001,0.43616099999999997,5.0,0.0,15.771429000000001,2.081208,3.154286,0.416242,14.628570999999999,3.598866000000001,2.925714,0.719773,10.471428999999999,1.466357,2.094286,0.293271,8.171429,3.052466,1.6342860000000001,0.6104930000000001,4.085714,0.906214,0.8171430000000001,0.18124300000000002,138,106,0.7681,5732,41.5362,50.667595,27.6,22.357101999999998,21.4,15.679286,0.8613799999999999,0.114997,1146.4,973.7750460000001,27.6,18.575252,21.6,0,0,0,1
5,0.4,0,0,25,54.0,2.16,1.232883,28.571429,1.142857,1.4142139999999999,35.57142899999999,1.422857,2.5687349999999998,49.428571999999996,1.977143,2.6665330000000003,15.285714000000002,0.611429,1.155162,5.0,0.0,10.8,3.979129,2.16,0.795826,5.714286,4.068796,1.142857,0.813759,7.114286,4.063175,1.422857,0.812635,9.885714,9.850060000000001,1.977143,1.9700119999999999,3.057143,1.250632,0.611429,0.250126,5.0,0.0,10.8,4.228764,2.16,0.8457530000000001,5.714286,2.285714,1.142857,0.457143,7.114286,4.45696,1.422857,0.891392,9.885714,3.145972,1.977143,0.6291939999999999,3.057143,3.475395,0.611429,0.695079,2,1,0.5,18,9.0,0.0,2.0,0.0,1.0,0.0,0.5,0.0,18.0,0.0,2.0,0.0,1.0,0,0,0,1
5,0.0,0,0,25,41.428571999999996,1.657143,1.3451389999999999,22.857143,0.914286,0.6763140000000001,31.928571,1.2771430000000001,1.380435,70.64285699999998,2.825714,7.9318089999999986,19.964285999999998,0.798571,1.3711309999999999,5.0,0.0,8.285714,3.037604,1.657143,0.607521,4.571429,1.343351,0.914286,0.26866999999999996,6.385714,2.664429,1.2771430000000001,0.532886,14.128570999999999,20.582755,2.825714,4.116551,3.992857,2.55015,0.798571,0.51003,5.0,0.0,8.285714,4.7971080000000015,1.657143,0.9594219999999999,4.571429,2.0468990000000002,0.914286,0.40938,6.385714,4.153582,1.2771430000000001,0.830716,14.128570999999999,15.743504999999999,2.825714,3.148701,3.992857,3.67329,0.798571,0.734658,4,4,1.0,76,19.0,6.670832000000001,2.0,0.0,2.0,0.0,1.0,0.0,38.0,9.0,4.0,0.0,4.0,0,0,0,1
6,0.1667,0,0,29,71.25,2.456897,1.536322,57.714286,1.990148,1.446633,54.64285699999999,1.884236,2.059894,48.714286,1.679803,2.9243330000000003,27.814286,0.9591129999999999,1.2929329999999999,4.8333,0.372678,11.875,3.7520830000000003,2.416667,0.676182,9.619048,3.4294809999999996,1.963095,0.633321,9.107142999999999,4.830239,1.847619,0.934984,8.119048,9.671972,1.6547619999999998,1.9214930000000001,4.635714,3.2406200000000003,0.9414290000000001,0.635918,5.8,0.4,14.25,5.0879010000000005,2.4283330000000003,0.786983,11.542857000000001,3.967624,1.970476,0.612636,10.928571,4.998367,1.848095,0.797025,9.742857,6.367904,1.6504759999999998,1.03836,5.562857,4.866156,0.967143,0.81853,65,60,0.9231,6176,95.0154,146.03966699999995,16.25,9.73075,15.75,8.982622000000003,0.983875,0.027929000000000002,1544.0,1560.601967,13.0,6.0663,12.2,0,0,0,1
7,0.0,0,0,42,120.71428600000002,2.87415,0.619162,100.928572,2.403061,0.682632,72.35714300000002,1.722789,1.0446389999999999,55.5,1.3214290000000002,2.714729,28.785714000000002,0.6853739999999999,0.7006640000000001,7.0,0.0,20.119048,6.1090800000000005,2.87415,0.872726,16.821429000000002,4.8444769999999995,2.403061,0.692068,12.059524,5.173753,1.722789,0.739108,9.25,8.395187,1.3214290000000002,1.1993120000000002,4.797619,1.6482400000000001,0.6853739999999999,0.235463,6.0,0.0,17.244898000000006,2.156709,2.87415,0.359452,14.418367000000002,1.708506,2.403061,0.28475100000000003,10.336735000000001,2.853241,1.722789,0.47553999999999996,7.9285710000000025,6.716999,1.3214290000000002,1.1195,4.112245,3.086191,0.6853739999999999,0.514365,144,137,0.9514,6542,45.4306,36.52637,24.0,15.438048,23.0,15.726835000000001,0.9259999999999999,0.062163,1090.3333,740.399142,20.5714,14.509673000000001,19.7143,0,0,0,1
5,0.0,0,0,27,54.14285699999999,2.005291,1.535139,45.214286,1.6746029999999998,2.215267,43.857143,1.624339,1.605888,40.857143,1.513228,2.643417,20.214285999999998,0.748677,1.0186870000000001,4.5,0.957427,9.023810000000001,4.364682,1.999206,0.7762359999999999,7.535714,5.8661010000000005,1.625198,0.943104,7.3095240000000015,3.811383,1.695238,0.909849,6.8095240000000015,8.943764999999997,1.29246,1.455111,3.3690480000000003,2.201737,0.733532,0.40386700000000003,5.4,1.2,10.828571,4.824597,2.066667,0.8133520000000001,9.042857000000001,4.40306,1.95,1.396189,8.771429,6.400638,1.4952379999999998,1.027667,8.171429,6.0497260000000015,1.9666669999999997,2.1188919999999998,4.042857,2.661747,0.778571,0.45746499999999996,126,120,0.9524,3194,25.3492,15.497729999999999,21.0,12.543258,20.1667,11.186549000000001,0.9757,0.034886,532.3333,342.18399900000014,31.5,34.853264,30.0,0,0,0,1
6,0.1667,0,0,30,97.785714,3.2595240000000003,1.509323,48.464286,1.615476,0.8767440000000001,66.714286,2.22381,2.069353,33.571428999999995,1.119048,1.875648,29.107143,0.9702379999999999,0.9939049999999999,5.0,0.57735,16.297619,7.3307910000000005,3.222024,1.2613940000000001,8.077380999999999,3.953622,1.582143,0.656981,11.119048,5.775515,2.2140869999999997,1.052275,5.595238,4.2507839999999995,1.064881,0.745766,4.85119,2.490579,0.9577379999999999,0.43996999999999997,6.0,0.0,19.557143,4.105347,3.2595240000000003,0.684225,9.692857,2.411241,1.615476,0.401873,13.342857,7.673889,2.22381,1.278981,6.714286,6.996646000000001,1.119048,1.166108,5.821429,3.878249,0.9702379999999999,0.646375,46,40,0.8696,1440,31.3043,13.588469,9.2,8.304216,8.0,6.0663,0.9520000000000001,0.096,288.0,288.886829,9.2,9.887366,8.0,0,0,0,1
6,0.8333,1,0,32,89.07142900000002,2.783482,0.991664,44.571428999999995,1.392857,0.689627,74.014286,2.3129459999999997,1.535005,48.857143,1.526786,2.6182950000000003,20.657142999999998,0.645536,0.751814,5.3333,0.471405,14.845238,5.993111,2.7357139999999998,0.9666809999999999,7.4285710000000025,3.0824830000000003,1.371825,0.5068060000000001,12.335714,5.904937,2.28381,1.036375,8.142857000000001,5.988651,1.461905,0.964945,3.442857,1.333503,0.6313489999999999,0.196244,5.3333,1.490712,14.845238,4.509328,2.80754,0.37092600000000003,7.4285710000000025,2.550177,1.460317,0.41664799999999996,12.335714,5.411430999999999,2.33373,0.721112,8.142857000000001,7.0231639999999995,1.6349209999999998,1.210343,3.442857,2.162922,0.684921,0.371807,138,121,0.8768,6309,45.7174,49.895251,27.6,17.024688,24.8,15.025312,0.92614,0.071142,1261.8,1078.9136019999999,23.0,20.379728,20.5,0,0,0,1
7,0.0,0,0,33,84.0,2.545455,0.882177,83.5,2.530303,1.127745,78.0,2.363636,1.9858310000000001,53.0,1.606061,3.590302,32.5,0.984848,1.573862,8.25,2.947457,21.0,9.246621000000001,2.4744509999999997,0.203086,20.875,7.940206,2.500893,0.2427570000000001,19.5,14.908052,2.0595470000000002,0.957507,13.25,12.915591000000001,2.241071,2.773482,8.125,1.43069,1.081593,0.366413,4.7143,0.451754,12.0,2.345208,2.614286,0.773542,11.928571,3.005098,2.621429,0.965792,11.142857000000001,6.06344,2.489286,1.610671,7.5714289999999975,7.50442,1.567857,1.498613,4.642857,5.282818,1.078571,1.340005,145,70,0.4828,3674,25.3379,38.849883,36.25,20.668515,18.5,7.826238,0.61825,0.22208200000000008,918.5,456.130738,20.7143,24.51655,10.7143,1,1,0,0
7,0.2857,0,0,34,80.0,2.352941,0.712591,50.0,1.470588,0.527775,83.0,2.441176,2.137772,57.5,1.6911759999999998,3.6862519999999996,19.5,0.573529,0.654536,6.8,3.2496150000000004,16.0,8.455767,2.269805,0.25662199999999996,10.0,5.830952,1.35974,0.259207,16.6,10.942577,2.450974,0.631842,11.5,10.77961,1.5314940000000001,1.582496,3.9,1.8275669999999997,0.658604,0.226122,4.8571,0.638877,11.428571,3.416646,2.32381,0.512065,7.142857000000001,1.7261490000000002,1.466667,0.268594,11.857142999999999,7.679817,2.4214290000000003,1.5569790000000001,8.214286,10.106069999999999,1.8583330000000002,2.532515,2.785714,2.296848,0.564286,0.464999,62,49,0.7903,1714,27.6452,31.528327,12.4,6.858571,10.0,6.292853,0.74342,0.151306,342.8,240.754148,12.4,11.128342,9.8,1,1,0,1
6,0.0,0,0,28,57.0,2.035714,0.399298,52.5,1.875,0.45561999999999997,88.0,3.142857,2.641892,50.0,1.785714,2.633671,19.0,0.678571,0.983927,7.0,1.7320509999999998,14.25,4.1003050000000005,2.025,0.216827,13.125,4.158951,1.854167,0.223413,22.0,8.100926,3.183333,1.1815129999999998,12.5,11.280514,2.0,1.940074,4.75,2.193741,0.65,0.129636,4.6667,0.471405,9.5,1.5,2.025,0.152069,8.75,2.036132,1.85,0.288675,14.666667000000002,12.026591,3.0125,2.342708,8.333333,5.550275,1.7625,1.099218,3.166667,4.179979,0.65,0.832166,148,118,0.7973,6292,42.5135,49.676043,21.1429,13.537552,17.4286,10.499757,0.85764286,0.12532000000000001,898.8571,697.5908400000003,24.6667,13.274872,20.0,1,1,0,1
6,0.0,0,0,30,88.5,2.95,1.2473299999999998,39.0,1.3,0.571548,43.0,1.433333,0.793025,23.0,0.766667,1.1085530000000001,22.5,0.75,0.615765,6.0,2.898275,17.7,10.684567999999999,2.762381,0.903684,7.8,4.478839,1.2380950000000002,0.322705,8.6,5.151699,1.416667,0.36514800000000003,4.6,4.188078,0.6628569999999999,0.686129,4.5,3.316625,0.782381,0.390852,5.0,0.57735,14.75,2.268443,2.9666669999999997,0.434613,6.5,1.118034,1.302778,0.19158599999999998,7.1666669999999995,2.3392779999999997,1.416667,0.328718,3.833333,3.3870669999999996,0.7694439999999999,0.6755260000000001,3.75,1.406829,0.752778,0.277958,202,186,0.9208,10685,52.896,43.919414,28.8571,23.829325,26.8571,22.280219,0.9276,0.085614,1526.4286,1438.612909,33.6667,38.659482000000004,31.3333,1,1,0,1
